startTime,endTime,fdn,subNetwork,meContext,managedElement,kpiJobId,siteId,cellId,sector,easting,northing,azimuth,DL_PRB_UTIL_PCT,ACTIVE_RRC_CONN_UES,DL_CELL_THP_MBPS,AVG_CQI,AVG_SINR_DB,AVG_RSRP_DBM
2026-06-28 15:45:00,2026-06-28 16:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,83.04,350.0,301.17,9.02,15.92,-82.0
2026-06-28 16:00:00,2026-06-28 16:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,85.03,351.0,271.68,8.93,15.69,-83.57
2026-06-28 16:15:00,2026-06-28 16:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,85.78,370.0,278.08,9.47,16.0,-86.08
2026-06-28 16:30:00,2026-06-28 16:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,97.05,400.0,207.75,9.03,16.52,-82.89
2026-06-28 16:45:00,2026-06-28 17:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,85.68,350.0,274.5,9.42,15.55,-85.68
2026-06-28 17:00:00,2026-06-28 17:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,73.3,301.0,296.1,9.61,17.83,-82.81
2026-06-28 17:15:00,2026-06-28 17:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,89.63,370.0,242.59,8.57,15.0,-84.78
2026-06-28 17:30:00,2026-06-28 17:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,79.61,330.0,310.83,10.27,16.74,-84.88
2026-06-28 17:45:00,2026-06-28 18:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,79.37,341.0,301.92,10.16,17.1,-83.94
2026-06-28 18:00:00,2026-06-28 18:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,84.97,343.0,294.43,10.83,19.33,-83.75
2026-06-28 18:15:00,2026-06-28 18:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,69.99,294.0,258.36,8.94,16.03,-83.97
2026-06-28 18:30:00,2026-06-28 18:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,69.61,288.0,291.87,10.54,19.18,-82.36
2026-06-28 18:45:00,2026-06-28 19:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,67.91,268.0,294.77,10.13,17.83,-83.66
2026-06-28 19:00:00,2026-06-28 19:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,72.29,303.0,288.57,10.13,17.86,-81.92
2026-06-28 19:15:00,2026-06-28 19:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,80.0,338.0,297.06,9.72,17.07,-83.02
2026-06-28 19:30:00,2026-06-28 19:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,81.99,331.0,305.76,9.85,17.31,-84.34
2026-06-28 19:45:00,2026-06-28 20:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,81.13,333.0,294.95,9.51,16.71,-84.54
2026-06-28 20:00:00,2026-06-28 20:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,71.77,283.0,297.35,10.15,19.04,-85.32
2026-06-28 20:15:00,2026-06-28 20:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,64.87,258.0,262.07,9.7,17.35,-82.63
2026-06-28 20:30:00,2026-06-28 20:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,76.3,321.0,305.93,10.69,18.41,-83.75
2026-06-28 20:45:00,2026-06-28 21:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,75.19,306.0,282.87,9.02,16.52,-86.35
2026-06-28 21:00:00,2026-06-28 21:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,79.65,320.0,309.01,9.61,16.9,-84.07
2026-06-28 21:15:00,2026-06-28 21:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,80.64,333.0,290.37,8.85,15.72,-84.57
2026-06-28 21:30:00,2026-06-28 21:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,76.55,311.0,299.07,10.06,17.65,-81.25
2026-06-28 21:45:00,2026-06-28 22:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,78.08,318.0,309.05,10.34,18.65,-85.55
2026-06-28 22:00:00,2026-06-28 22:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,74.13,310.0,291.14,10.33,17.21,-85.11
2026-06-28 22:15:00,2026-06-28 22:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,73.07,292.0,293.23,9.96,17.14,-81.77
2026-06-28 22:30:00,2026-06-28 22:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,64.06,257.0,243.41,9.11,16.67,-81.22
2026-06-28 22:45:00,2026-06-28 23:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,63.32,261.0,263.32,10.27,17.69,-83.93
2026-06-28 23:00:00,2026-06-28 23:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,63.32,267.0,256.14,9.08,16.19,-83.79
2026-06-28 23:15:00,2026-06-28 23:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,65.17,277.0,263.24,9.44,16.83,-82.21
2026-06-28 23:30:00,2026-06-28 23:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,57.27,231.0,253.93,10.55,18.55,-85.84
2026-06-28 23:45:00,2026-06-29 00:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,59.3,250.0,258.68,10.76,19.63,-85.28
2026-06-29 00:00:00,2026-06-29 00:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,59.17,238.0,278.72,12.0,21.28,-83.23
2026-06-29 00:15:00,2026-06-29 00:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,58.38,253.0,250.3,9.72,17.59,-80.83
2026-06-29 00:30:00,2026-06-29 00:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,63.35,252.0,273.26,10.66,19.52,-83.53
2026-06-29 00:45:00,2026-06-29 01:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,46.62,201.0,221.13,10.51,19.21,-82.42
2026-06-29 01:00:00,2026-06-29 01:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,47.2,189.0,220.28,10.32,18.74,-81.09
2026-06-29 01:15:00,2026-06-29 01:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,45.72,202.0,216.48,11.24,19.47,-79.79
2026-06-29 01:30:00,2026-06-29 01:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,39.86,168.0,188.93,11.05,19.42,-83.13
2026-06-29 01:45:00,2026-06-29 02:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,48.3,191.0,230.29,11.22,18.97,-82.61
2026-06-29 02:00:00,2026-06-29 02:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,57.97,235.0,259.52,10.89,17.81,-80.46
2026-06-29 02:15:00,2026-06-29 02:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,53.17,224.0,231.54,9.37,17.01,-84.69
2026-06-29 02:30:00,2026-06-29 02:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,54.9,233.0,227.53,9.63,16.75,-81.42
2026-06-29 02:45:00,2026-06-29 03:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,60.26,247.0,249.95,10.16,18.84,-84.21
2026-06-29 03:00:00,2026-06-29 03:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,62.38,257.0,260.01,9.77,17.69,-82.81
2026-06-29 03:15:00,2026-06-29 03:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,54.19,228.0,233.28,9.88,17.83,-83.05
2026-06-29 03:30:00,2026-06-29 03:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,61.13,252.0,243.17,9.85,18.08,-84.16
2026-06-29 03:45:00,2026-06-29 04:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,54.63,216.0,243.06,10.43,19.34,-84.03
2026-06-29 04:00:00,2026-06-29 04:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,47.8,191.0,209.43,10.62,19.07,-82.22
2026-06-29 04:15:00,2026-06-29 04:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,48.34,200.0,208.85,9.81,18.12,-81.3
2026-06-29 04:30:00,2026-06-29 04:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,43.44,187.0,222.44,11.62,20.48,-82.64
2026-06-29 04:45:00,2026-06-29 05:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,46.44,202.0,231.24,11.1,20.69,-82.45
2026-06-29 05:00:00,2026-06-29 05:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,50.6,213.0,233.04,11.74,19.25,-81.9
2026-06-29 05:15:00,2026-06-29 05:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,59.28,246.0,255.31,10.6,19.26,-84.13
2026-06-29 05:30:00,2026-06-29 05:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,67.33,282.0,283.4,10.7,19.07,-82.1
2026-06-29 05:45:00,2026-06-29 06:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,51.05,205.0,241.81,10.61,19.92,-81.59
2026-06-29 06:00:00,2026-06-29 06:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,59.89,245.0,262.25,11.16,18.82,-79.49
2026-06-29 06:15:00,2026-06-29 06:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,54.58,219.0,244.54,11.09,19.13,-83.24
2026-06-29 06:30:00,2026-06-29 06:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,64.5,256.0,281.39,10.49,18.44,-83.59
2026-06-29 06:45:00,2026-06-29 07:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,67.82,281.0,261.13,9.0,16.47,-82.08
2026-06-29 07:00:00,2026-06-29 07:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,64.88,268.0,278.18,10.54,18.62,-81.94
2026-06-29 07:15:00,2026-06-29 07:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=143,EUtranCellFDD=eutranCellFdd007","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,143,7,1,502054.57,6000835.57,262.5,81.69,341.0,274.45,8.57,15.35,-84.12
