cellId,fdn,neighbourCellId,neighbourFdn,rank,distance_m,cosited,bearing_deg,azimuth_diff_deg
868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",4,1061.62,False,97.8,97.7
868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",5,1061.62,False,97.8,97.7
868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",6,1133.71,False,253.9,58.4
868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",95,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd095",7,1133.71,False,253.9,58.4
868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",390,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd390",8,1133.71,False,253.9,58.4
353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",1,0.0,True,,
353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",2,0.0,True,,
353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",3,1061.62,False,277.8,135.4
353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",4,1061.62,False,277.8,135.4
353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",5,1061.62,False,277.8,135.4
353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",164,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=755,EUtranCellFDD=eutranCellFdd164",6,1140.5,False,183.8,41.4
353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",715,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=755,EUtranCellFDD=eutranCellFdd715",7,1140.5,False,183.8,41.4
353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",433,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=755,EUtranCellFDD=eutranCellFdd433",8,1140.5,False,183.8,41.4
619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",1,0.0,True,,
619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",2,0.0,True,,
619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",3,1061.62,False,277.8,15.4
619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",4,1061.62,False,277.8,15.4
619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",5,1061.62,False,277.8,15.4
619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",164,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=755,EUtranCellFDD=eutranCellFdd164",6,1140.5,False,183.8,78.6
619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",715,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=755,EUtranCellFDD=eutranCellFdd715",7,1140.5,False,183.8,78.6
619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",433,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=755,EUtranCellFDD=eutranCellFdd433",8,1140.5,False,183.8,78.6
271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",1,0.0,True,,
271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",2,0.0,True,,
271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",3,1061.62,False,277.8,104.6
271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",4,1061.62,False,277.8,104.6
271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",5,1061.62,False,277.8,104.6
271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",164,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=755,EUtranCellFDD=eutranCellFdd164",6,1140.5,False,183.8,161.4
271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",715,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=755,EUtranCellFDD=eutranCellFdd715",7,1140.5,False,183.8,161.4
271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",433,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=755,EUtranCellFDD=eutranCellFdd433",8,1140.5,False,183.8,161.4
827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",1,0.0,True,,
827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",2,0.0,True,,
827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",349,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd349",3,960.82,False,188.2,92.8
827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",160,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd160",4,960.82,False,188.2,92.8
827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",5,960.82,False,188.2,92.8
827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",6,1303.64,False,274.3,178.9
827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",7,1303.64,False,274.3,178.9
827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",8,1303.64,False,274.3,178.9
45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",1,0.0,True,,
45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",2,0.0,True,,
45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",349,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd349",3,960.82,False,188.2,27.2
45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",160,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd160",4,960.82,False,188.2,27.2
45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",5,960.82,False,188.2,27.2
45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",6,1303.64,False,274.3,58.9
45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",7,1303.64,False,274.3,58.9
45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",8,1303.64,False,274.3,58.9
748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",827,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd827",1,0.0,True,,
748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",45,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd045",2,0.0,True,,
748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",349,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd349",3,960.82,False,188.2,147.2
748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",160,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd160",4,960.82,False,188.2,147.2
748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",221,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=105,EUtranCellFDD=eutranCellFdd221",5,960.82,False,188.2,147.2
748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",353,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd353",6,1303.64,False,274.3,61.1
748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",619,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd619",7,1303.64,False,274.3,61.1
748,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=90,EUtranCellFDD=eutranCellFdd748",271,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=559,EUtranCellFDD=eutranCellFdd271",8,1303.64,False,274.3,61.1
471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",1,0.0,True,,
471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",2,0.0,True,,
471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",3,941.14,False,161.5,66.9
471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",4,941.14,False,161.5,66.9
471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",5,941.14,False,161.5,66.9
471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",6,1181.02,False,81.8,12.8
471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",7,1181.02,False,81.8,12.8
471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",8,1434.57,False,141.5,46.9
550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",1,0.0,True,,
550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",2,0.0,True,,
550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",3,941.14,False,161.5,53.1
550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",4,941.14,False,161.5,53.1
550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",5,941.14,False,161.5,53.1
550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",6,1181.02,False,81.8,132.8
550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",7,1181.02,False,81.8,132.8
550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",8,1434.57,False,141.5,73.1
128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",1,0.0,True,,
128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",2,0.0,True,,
128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",981,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd981",3,941.14,False,161.5,173.1
128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",782,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd782",4,941.14,False,161.5,173.1
128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",345,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=693,EUtranCellFDD=eutranCellFdd345",5,941.14,False,161.5,173.1
128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",6,1181.02,False,81.8,107.2
128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",7,1181.02,False,81.8,107.2
